ref_hash,preds
2585153899650420491_sc,59945.8
4666132376984270131_sc,147376.27
502908165033761184_sc,1713777.0
8672698832677708831_sc,140983.0
2715237674196493315_sc,73519.0
3111421344779054100_sc,49880.2
9144302788887471082_sc,94883.1
9122592148801649961_sc,1717798.6
3737935104218263197_sc,101344.9
8628505435711434015_sc,17169.71
2760818452226963185_sc,97215.81
6138638145418265404_sc,1727372.4
6815070726099916475_sc,161402.14
8083006255987942206_sc,19578.662
3878427846652856228_sc,17504.238
5482550431601945837_sc,95575.195
4192602622639744657_sc,1726138.5
4591727634205383954_sc,1719662.5
2751921856060111504_sc,64877.51
1136089049913179329_sc,101152.6
1442552656153377238_sc,2571.9373
2880979345876062298_sc,1745105.4
8482409822357277980_sc,95964.88
556982614506307529_sc,84859.81
7223070599820890597_sc,170221.94
393727985334607531_sc,25004.64
4802286786587817906_sc,117829.875
17793837704062652_sc,154050.58
5186668244056945034_sc,-5305.7485
3208290203748665266_sc,1733644.5
2111439865482650812_sc,143664.22
7098226943996689834_sc,75186.09
6599045273161837128_sc,1723784.6
4734554948424518110_sc,1722478.4
7859754878047459169_sc,1724152.6
7035448157565629841_sc,1717412.4
1420782154781751326_sc,59945.8
8790238414697146532_sc,146674.3
9220002887228329467_sc,150697.06
4246076497685488384_sc,95960.53
6312709111977539696_sc,127163.78
6723389052086563842_sc,1722151.6
2523866482735244722_sc,1724811.5
4646485231277274034_sc,63118.22
5820593156664539447_sc,1738533.5
8576899290068238410_sc,1708577.0
7422675717280377641_sc,27905.63
4732670973752925217_sc,103230.12
8242574716695482402_sc,80887.266
2704607123614190871_sc,1717830.5
2698577275909504120_sc,157469.23
5679964723760594462_sc,53591.58
6534528054607344171_sc,1691103.9
2990992643153792349_sc,48402.125
3659477419208802187_sc,1720505.6
1212640162074539181_sc,71545.1
1327421171871345537_sc,96961.68
2896772023256250182_sc,16455.514
6989248764216511453_sc,1701922.4
5646849176939105432_sc,156041.42
6330727577502495603_sc,12110.435
2100463092403579217_sc,1722198.4
1407977211795091835_sc,12064.761
849158174076566824_sc,97034.66
5472394580525626975_sc,1681917.6
4607632704836196307_sc,17330.729
7580599389112369769_sc,83783.87
8609048767344799849_sc,1722560.0
2189918234633235773_sc,81421.664
4365257532038117432_sc,9790.035
6973983928603261366_sc,91633.91
3729012605378907484_sc,167415.06
4977948486190558109_sc,1718475.4
2333291470544425752_sc,19737.625
5390077420330473499_sc,1720607.6
2747809762605039007_sc,1728991.0
678463208984744917_sc,2107.8586
4006783468283171982_sc,80396.46
4497563139462332231_sc,3081.4128
4842107248416040339_sc,124472.836
3676252352620933025_sc,1730746.6
6236159885176467764_sc,154078.19
8161231970921308713_sc,1712699.6
7689173739188142233_sc,80735.73
7413486471362742724_sc,71740.234
2973253780118519400_sc,1710700.4
1484420065297887987_sc,20217.932
3670636900608979368_sc,102258.164
2217245393059350668_sc,80913.09
3479800982083994279_sc,8898.384
6764699776804659725_sc,1723179.6
8381063451546851736_sc,1720774.9
4624992377374347389_sc,7078.883
3880345281310960104_sc,71523.73
2254919157578423157_sc,1723533.5
8668684889116083419_sc,1727523.4
2327446209384191586_sc,80536.55
7671549588994739821_sc,102234.13
8700334926391280114_sc,107248.71
8916475718107787610_sc,90540.78
2297586686654337669_sc,60864.297
4502097189666673554_sc,1719774.5
6572458665344027676_sc,1712650.5
1740207495099794618_sc,74580.586
6691385849934210481_sc,154388.56
3835415869220819154_sc,70366.46
3965476016457385276_sc,74598.336
6364868387688574128_sc,1726065.0
5002678299222641309_sc,76656.44
3244724695474276258_sc,6027.3774
5988359402121676662_sc,52634.73
2362739904713936235_sc,4812.73
817517226911959639_sc,19668.256
7650051092893614879_sc,1728881.0
6346550388040283485_sc,6186.986
2153872529551579504_sc,84086.26
6270835199897037693_sc,167561.84
6895781400866736136_sc,102560.195
4920911852751079386_sc,1722420.0
1058525390691423513_sc,1722447.5
9147351930941482421_sc,1729168.4
8938999075058819471_sc,101671.6
4996222363956120635_sc,81036.805
1269503882365137899_sc,134257.89
9083146591638691671_sc,98534.52
1449408567944304571_sc,165300.86
5479922147023895993_sc,50655.84
6735892711734786300_sc,2066.821
6907406702548194282_sc,10035.68
5660030131547545095_sc,1709237.0
5433762013208698933_sc,1721897.4
3263053504991655421_sc,143299.23
5105005670738263579_sc,80782.1
5383610574933527500_sc,81102.12
8868892996465354030_sc,1720905.6
5714198259268974271_sc,133656.52
5713961723858005726_sc,1726367.0
1243696943372400738_sc,90066.54
7983642594278404660_sc,153225.55
5536268544033811194_sc,69692.22
426108682328600977_sc,106612.25
6804636094618727001_sc,1719386.4
2224505899502401807_sc,5586.6445
5221512443903826155_sc,1721009.6
5108924632090575137_sc,54370.285
756648734933447345_sc,49975.387
2566340465162621059_sc,167511.23
7745687106386450966_sc,105497.47
4587079888631837893_sc,1718681.5
6818268738983510515_sc,1730258.0
1103243666338005204_sc,5639.2085
3438760630522907055_sc,2522.027
6303532315633006263_sc,53392.473
3035075160492974471_sc,1723403.0
2514311615784473418_sc,160131.38
5591992033789763219_sc,1700875.0
4252745553549478047_sc,91826.01
4123148414319517804_sc,6579.094
3914385770004547834_sc,1722090.4
4631014432562994456_sc,1731271.4
2537030571568331910_sc,9612.235
7244468492130291581_sc,53869.832
645222938281762023_sc,5866.0234
8170888667191704898_sc,1728376.0
8598518200723950472_sc,101152.6
2287103514946060340_sc,1730612.6
6773418329529185026_sc,166801.61
2573275821618818489_sc,1704259.6
712125850977824077_sc,62338.36
6901558740543975064_sc,142035.3
7530950373486369995_sc,6299.5767
199378955421783839_sc,34333.94
8381461670498709409_sc,1729790.5
2125008440555142587_sc,91013.48
8764394462546839458_sc,1716449.6
4106330602150803701_sc,139527.5
8367215845645992134_sc,304.85562
8437129832947761449_sc,103294.125
4763377765401510154_sc,1729914.4
6592453898451483338_sc,168389.75
4047036065376668333_sc,157538.8
2155472892268155902_sc,29031.656
5215457060681157478_sc,102765.414
4306273150977695498_sc,1728483.6
3176339199234765999_sc,158416.69
8231608137019640752_sc,1716423.6
8842372063045422930_sc,1725221.0
2328760812109134479_sc,155244.88
6128299920702660198_sc,10801.078
5756448844218902949_sc,1498616.6
7031662197916855448_sc,62874.25
2002239724352573704_sc,1725452.0
1153782338128472571_sc,154823.1
6320772129791975082_sc,-5663.8433
2482201699706041379_sc,19135.322
4494068854136557732_sc,1724964.0
3248156498749770371_sc,1727630.1
4236126672980363379_sc,57913.69
7396527987238238399_sc,17049.725
5667045098524754325_sc,83594.74
3597433911508158284_sc,1718919.4
1715533085632147178_sc,17531.586
8747090200720248826_sc,77482.6
6339546469964407542_sc,1723069.1
1856022318458813243_sc,1706364.4
7037837355626020450_sc,1716871.6
9168057557249552048_sc,1731666.6
7223982041126866133_sc,153633.45
7909670979607481348_sc,6698.608
6260255919523097387_sc,161769.23
6185691131054535936_sc,163403.5
9145218775380074958_sc,54114.598
769908115293429107_sc,1721300.1
6640192434662366123_sc,151244.0
2085022714421083469_sc,1717241.4
9865090387000502_sc,1720561.1
8089927143164042017_sc,102212.59
4144621915038850618_sc,71520.03
2810805641484105079_sc,143660.28
9091025608305033018_sc,1729974.0
6137584852548387002_sc,78719.78
5779001994425585725_sc,1734544.1
718109404287492193_sc,160669.98
221654108527562969_sc,67174.07
1755078137195441692_sc,69829.13
7320062389442380979_sc,80887.266
355499108622555619_sc,5608.102
3031169933247883362_sc,96936.98
6542427138860298754_sc,81594.24
6386064762925239814_sc,1729398.0
3230747648908848518_sc,68360.875
4434298215735937901_sc,146551.7
2245732028377910503_sc,60127.562
6878492104344223546_sc,10004.94
6228100373207927009_sc,1729379.4
7389167223835164659_sc,1731128.4
7166056637348402262_sc,147953.98
6251853516061270124_sc,133694.06
3285247232163532967_sc,163355.0
6199096828999484429_sc,101671.6
8834272669355744861_sc,157826.58
414671184610546716_sc,1723499.4
1184800739773603964_sc,53522.0
6487902632751284423_sc,4304.807
6530912484566896362_sc,1741765.4
5493515162099182088_sc,133788.95
3263713728761576397_sc,71513.48
2773072996040358971_sc,9369.422
5946785629012857848_sc,102212.59
8242542029599198294_sc,93152.93
7566877323138199388_sc,66263.805
3723553576490457293_sc,1722492.0
551891472907423883_sc,6786.931
7167030197741871013_sc,29955.916
1843547079477512892_sc,141204.2
7577260941366318729_sc,134536.7
2746065536927661917_sc,121248.84
3171330908892374074_sc,153171.11
4205597192871326626_sc,166178.61
4948876877682944613_sc,107049.38
1514167738276165719_sc,157003.61
5820931527157118819_sc,68898.98
378442187090983409_sc,1488961.1
4805890150625071592_sc,132288.27
6756619367782211080_sc,1730494.6
8936022519091367133_sc,68547.09
7784794571263044953_sc,96415.04
4194949512244641132_sc,76744.46
505244254741848817_sc,133458.62
9175298313027977757_sc,74237.37
666472911247239550_sc,111536.4
873946413427555734_sc,1727360.0
2073422886061169960_sc,1703129.0
8328457048451927614_sc,1706120.0
6139604018040563373_sc,3323.2373
2229828356264463368_sc,1723403.0
5601865082154767256_sc,1500827.9
7608522963464751107_sc,1730144.5
7352511682572509825_sc,82060.586
7370607607082049298_sc,91197.836
2084284665041348130_sc,81762.48
3692879238447879054_sc,82198.01
9062396055887238694_sc,1730705.9
2565321608155289613_sc,1729536.0
5380180107827606591_sc,16735.047
6231818324444413228_sc,80950.414
8516823370842938462_sc,77323.9
2227904931829116871_sc,103340.02
8256566474854108383_sc,73455.56
8453625107066954538_sc,109868.65
278243039210306187_sc,143508.69
8444567550253913930_sc,82439.85
2033408670544256906_sc,29955.916
9112641666787273074_sc,162128.14
6193843045820984695_sc,128689.13
2718734988673426034_sc,109528.5
3961701483900300536_sc,139844.05
8404202960958550993_sc,1722603.6
4756692121989125473_sc,67137.016
5645055123574343318_sc,159869.05
1040450661352950968_sc,1715084.5
1902637648988653307_sc,133469.5
7312706701524370414_sc,1723538.9
6762488372751184986_sc,147953.98
4821399258888731088_sc,1729806.4
1032615235256664420_sc,1537528.6
5685371629962992770_sc,1717841.0
6526751476304943611_sc,170208.83
8592193213493891558_sc,135267.12
948323872994067019_sc,90754.57
4146906179475036197_sc,1689456.6
5177417456952087989_sc,49350.176
6603812956697146462_sc,1731821.0
1528052492148513241_sc,103294.125
858955566057784532_sc,101455.46
7033872466844289862_sc,1721325.9
2500385117613566053_sc,166797.75
3929704551256827308_sc,162698.89
4702099088908635365_sc,84960.94
7179728805315839650_sc,87767.99
8996356634692030103_sc,97125.98
228450452875713825_sc,118540.79
1394544482212614575_sc,60240.188
1881588730937290764_sc,54027.99
851987178406102327_sc,146741.48
979601630041032569_sc,1727348.4
4813142949080210440_sc,90862.086
6045287465495339944_sc,41469.824
2935999498798837498_sc,149384.64
2606120430177049791_sc,1731641.4
6408831217290846514_sc,101372.75
3693401211420009536_sc,52466.99
8991399086722719121_sc,1708691.4
4173912777261033846_sc,16615.828
7474137714400959207_sc,121801.65
2879515113907978767_sc,1759162.6
6712613043629581306_sc,142864.94
4010038018630774730_sc,1705080.5
3045189186468943945_sc,74697.43
1535626998580208273_sc,1730361.5
6879104551547493235_sc,167943.58
6914854374031503167_sc,1703365.0
988095928836426842_sc,50131.645
8831996029005844631_sc,160241.1
2363843927007010675_sc,1725766.9
7595108276488634890_sc,1718656.9
8244267969016075436_sc,1730516.0
3819149185315022282_sc,101152.6
5639068477300575616_sc,105914.164
2390086474401203819_sc,67370.305
5119916053342633311_sc,147836.72
1553190941898278582_sc,74566.71
7266425636812329249_sc,99219.51
2640255144319754417_sc,147154.75
6340905395346804255_sc,102665.055
7290930079123509584_sc,83408.48
5222828812411706344_sc,67401.02
66903968730852522_sc,91787.06
2524458504120258259_sc,1716982.4
1654041716245843956_sc,97424.1
7349006635032745780_sc,68605.5
1626075033136872118_sc,1729620.4
7815396665568166297_sc,75916.945
7704598884365650870_sc,92095.96
5705531425324731920_sc,28742.764
8518852639141340696_sc,96866.35
7584256122460610905_sc,99455.87
4690179699116262839_sc,1723449.0
8186473395285587995_sc,167381.56
382155760132382315_sc,1722938.4
7674386965528103368_sc,1721219.4
4051981717404572704_sc,136164.61
963878406474872909_sc,1724671.4
8157954073239082411_sc,69096.93
6050959454704702864_sc,1630988.0
7545975020247078876_sc,74566.71
8936643983216099594_sc,1726097.9
8194068803310512001_sc,1720808.9
4259096516718784476_sc,1718675.0
4048064111773918576_sc,1729448.0
8646031735296029282_sc,1730166.5
896183641894183563_sc,1725537.9
4022042451347536983_sc,15724.843
3029202443577510007_sc,1718846.0
287162783771013504_sc,156237.39
8910276720387819797_sc,133669.62
4051006857838128497_sc,1711919.0
2480265324217419997_sc,101928.46
6459137516219972280_sc,167568.05
6121296386089727611_sc,1729150.6
1227116470931182048_sc,1713106.0
8994177584078363685_sc,155915.06
2546947169597011526_sc,133903.53
2551462296152068537_sc,74710.125
6505685968294498721_sc,89912.03
2290451906698228117_sc,118940.46
8137357260058809524_sc,1724248.4
7151436967583856610_sc,1728398.9
7145314609733382013_sc,76940.52
4407343460662423279_sc,103943.54
4555665478928275110_sc,1722368.6
2641321006378727194_sc,101928.46
487214382665841687_sc,158136.94
3353627216055526681_sc,9888.163
2287863886145552804_sc,11895.125
6856738598872820767_sc,63395.547
5762451743884441074_sc,170750.69
5566842924602873346_sc,16168.75
4062077446234690504_sc,162978.53
9218780201782292297_sc,70809.445
2428826278352520071_sc,91362.1
2276541999144036673_sc,66239.12
2008524532459597840_sc,1716654.4
8660042165728139703_sc,15724.843
2275122251219531160_sc,152415.98
3590778663106133462_sc,67030.945
2715732646905138668_sc,107642.04
3750289424559353977_sc,53531.63
6282742620325324167_sc,1659050.0
8829103700956711946_sc,2678.9001
1985466255376687944_sc,78051.11
4251749770258624749_sc,1732546.9
3166292705591665615_sc,137994.89
3827775552786411673_sc,80921.63
796028143227381511_sc,150236.16
6191030462630962089_sc,91297.73
7056868138041809110_sc,146031.77
6191649958128200218_sc,84325.414
5172362568025696123_sc,76442.02
1735366971923919300_sc,1726823.6
725766927126184005_sc,101159.52
8911332282113279193_sc,1653752.1
3580533846279322349_sc,98338.164
2339422983746459690_sc,1711834.9
284782243046954111_sc,12594.528
4308975851005263897_sc,159782.48
6081025798629822776_sc,165525.2
3438464110360446766_sc,10655.643
6661100823454054843_sc,1731833.6
1734970504808997864_sc,96026.52
6617636323672374627_sc,155385.61
8887189709946434164_sc,154284.58
8967182387559516608_sc,1729849.5
7315134417558932803_sc,1720103.4
7044167975871688736_sc,82715.32
2616279795187318849_sc,160526.3
5730352019644576822_sc,69829.13
5992560938230314633_sc,80888.68
2590595689595628033_sc,1725903.6
7435498462226735076_sc,82757.47
444450577168078390_sc,36878.36
3135443327179928658_sc,107616.164
2440045106009605879_sc,1730218.9
8853086916396523599_sc,151567.67
4150561696542333810_sc,1726293.5
3343491708652028245_sc,74598.336
1951842211818463314_sc,1726842.0
2547353146299681692_sc,96415.04
1283551732249157688_sc,1724197.4
4565453145907043983_sc,67040.195
4189086330728276091_sc,147422.22
5358802353914091116_sc,97077.27
5943977165847539045_sc,142619.58
167534899718075840_sc,128171.88
2747952521809118388_sc,1725706.6
6348924636093941544_sc,19419.787
6648549282904601327_sc,54627.23
8846207095870169282_sc,1698552.6
8247043578165160577_sc,1729750.0
8812680204869078534_sc,80258.34
5409560957083972781_sc,90125.57
7629582813712892124_sc,62564.387
2738789112420872291_sc,1722519.1
7028676281221295272_sc,68277.07
8050109981538211896_sc,1714148.1
3949469389143791086_sc,155637.02
940280272621829861_sc,82849.81
689651004572337887_sc,169634.77
814412252615323674_sc,85141.61
853098093490274203_sc,95456.07
408556768439931531_sc,109528.5
1793260059892413065_sc,84658.695
2902650695862635386_sc,74066.445
4801514958380787898_sc,73820.24
8204810716403653467_sc,1723628.0
3046885396784554629_sc,1726222.4
3279236285648976829_sc,1708825.0
5386080070666548210_sc,1727378.1
9145554397052797485_sc,153275.31
6052803384239711708_sc,1726818.0
8389341656910917781_sc,146455.48
3934541344706071170_sc,1720910.0
5867073928344388899_sc,1700475.0
3570092327031863927_sc,1724859.9
2927648974331856335_sc,89778.31
830442089748937470_sc,158654.38
1588205840015261977_sc,2530.8157
4601421406498616948_sc,1714583.4
1156689951275192991_sc,16455.514
749136387567721440_sc,100935.28
85563935164792539_sc,91312.5
8680584482521790198_sc,1720342.1
3537161909069515531_sc,1723929.6
6214158541335021936_sc,1732088.4
8559452269050924849_sc,1723707.5
4904048798958457819_sc,675.4383
3919155986350220729_sc,13467.387
1113816045650517592_sc,83843.56
452644385942338032_sc,8270.592
5550103847009786567_sc,48778.86
4851521346222783838_sc,103294.125
2941809019571229927_sc,67787.664
6559254174509662785_sc,90553.84
4216961801820129361_sc,165853.25
5957024450904695826_sc,147881.64
4325638877772292925_sc,1722793.0
5499554019916379694_sc,24391.854
2603646930040389795_sc,168213.14
2955156719847698674_sc,1725725.1
5792703777607353538_sc,101152.6
1096055598723465304_sc,1724439.0
303207014528864714_sc,23136.744
7142250152379839984_sc,9778.476
7875194165618403014_sc,1723893.6
7418929340347334525_sc,1730183.4
8014335158427069030_sc,101202.625
7497999124612801739_sc,163670.17
2538147190594312346_sc,153569.83
2401274757097621815_sc,90862.086
3420631881205685453_sc,149727.0
5849705481066130920_sc,90458.29
4988925364084638865_sc,74729.15
5547892995848242042_sc,105557.38
3716614439295005276_sc,1715518.6
813780343337859343_sc,101159.52
3925879982995198705_sc,1708549.9
113839672598602530_sc,1726744.6
6624209988952465904_sc,102212.59
3086402927706670593_sc,1712154.6
4415494094840071158_sc,59740.656
8054744824610927606_sc,142563.11
2551874667113825864_sc,136143.39
290687872367162955_sc,151130.5
8776261940557219842_sc,12265.297
345605643139598994_sc,1722252.5
6793284409132361018_sc,36471.95
5353568284968377742_sc,1717974.4
8936315005217203966_sc,1714506.9
7629604864224962406_sc,80258.34
8032313428327730490_sc,1719170.9
4695728386464610583_sc,169886.45
6672559909152409991_sc,153208.89
2040672157349250131_sc,134012.98
7024934410474729446_sc,1730249.4
16061889874472648_sc,59273.098
1283327880861931111_sc,62208.387
8456048007755695403_sc,1719816.4
3131798840582098008_sc,11149.016
7416301883182423031_sc,1538932.4
1892151438391040205_sc,1723546.9
1901923969833516060_sc,19655.318
2998222447471016821_sc,18158.984
8062137136953806877_sc,97070.71
4590964890004580134_sc,1720501.6
2654327021188162074_sc,35380.535
9154410782518957420_sc,1718718.9
5498581167450986143_sc,160600.06
2315205426153866231_sc,1722407.5
5999974584478631717_sc,89778.31
7525160536366589269_sc,54370.285
4577907102721139847_sc,2728.6396
9110842686120023900_sc,82794.72
601550474236396956_sc,1728060.4
4283223671832591472_sc,2921.2356
3967391064710312763_sc,1724821.5
2253667704043312353_sc,73253.28
8480072704328963184_sc,167381.56
4550027050173355355_sc,102226.555
5885420819399295902_sc,1725202.9
7313082848751077528_sc,1723934.4
219145575442384010_sc,1715778.1
5556101701352501655_sc,13917.024
1137538347228741212_sc,84325.414
4275991624881322687_sc,142016.0
2829277335516731418_sc,1729079.6
680741965210256086_sc,59906.145
200520673383011768_sc,1727215.6
6467890438241838288_sc,55318.72
2454297456494048441_sc,96610.23
1365131655446973571_sc,1716522.4
472805241243948405_sc,156766.86
1961787759624314048_sc,157553.88
2007415314341559709_sc,166051.89
255160903407395988_sc,1702759.5
6522525588499231280_sc,8446.95
4529948125892096587_sc,1729056.0
1343518709783885872_sc,1725519.0
3857303521821768944_sc,3453.114
3633478492322512431_sc,8744.946
8604173516573752876_sc,1724885.9
3038436020356203454_sc,76183.805
5992504304924826660_sc,109610.805
1679263423897631564_sc,5517.697
1536910817129968597_sc,1722675.6
3668380671386781891_sc,1729982.0
4988305810158133861_sc,91084.54
1401108411399974651_sc,151121.44
2983388318975122134_sc,49247.293
5533800135916926554_sc,74929.65
8146145628635943599_sc,1726518.4
4817876187672514035_sc,84859.81
2376031942725954927_sc,54470.58
90457851033521260_sc,1726753.1
4914248000841173056_sc,1709332.1
3243318412070750715_sc,3506.3103
980458772384251912_sc,162123.33
8768092825532761514_sc,76656.44
4303190293656546417_sc,83064.21
216682172794869796_sc,1727911.0
144510415764152026_sc,153358.1
1505755530559863046_sc,104005.35
1969263475534300279_sc,1720640.0
4907518841419012910_sc,166162.17
2665200020649191693_sc,154112.64
6260523127835166657_sc,90954.695
4159786249476821566_sc,8920.507
1465361159891440618_sc,161402.14
411832554514371786_sc,1726759.4
6398930628706586126_sc,68111.96
3058407409357852519_sc,163516.08
7367236707375910992_sc,158081.11
4374886083787881168_sc,1724703.9
1532938726014180210_sc,1728795.6
5062444190536566944_sc,16364.05
8764935646570725451_sc,156475.95
6750015740885349706_sc,161851.14
978670486056064846_sc,96585.414
2598340765314892398_sc,157607.12
8903891231419556652_sc,11905.228
7798802514745224657_sc,1716654.4
3255962674577456440_sc,1728767.0
2171913036931085375_sc,167714.25
9203887100151604503_sc,65586.42
6037022261037880030_sc,1713450.6
8707165428961781822_sc,17531.586
4636154694932537724_sc,80365.15
3918233817619926281_sc,79593.586
9028480278045456604_sc,60655.906
3409753962662461281_sc,96074.65
3419743268827390719_sc,80887.266
3436856596094223461_sc,74654.73
8013627669061874621_sc,154341.2
5532348741125776199_sc,1676.85
6715355909859514202_sc,59823.637
730002579524162065_sc,1715492.0
3803993553856700136_sc,1709897.9
3804770890064705516_sc,1722826.4
4039458496950637790_sc,1730155.9
351499716482429435_sc,84941.35
3596803961007095603_sc,103216.75
8892417405802812073_sc,1723361.5
9134505302967745077_sc,68858.43
2834598766084533263_sc,156749.75
6962256591194268795_sc,1724941.9
3274629851389881013_sc,123670.13
651851325553696061_sc,74929.65
7392111407732536967_sc,1723575.6
4192480091348137388_sc,80378.586
1513271548395810926_sc,63433.375
2308863768441765225_sc,2671.5361
1167948829504101547_sc,1722548.0
8320778754491559664_sc,1712844.5
4073773083535516452_sc,58870.5
958010965849500554_sc,16455.514
3333697532810367931_sc,147072.48
8068375389644557608_sc,91480.22
631030638502189386_sc,157607.12
201706055052437709_sc,105995.0
2028191911525158791_sc,1722688.5
7876329787899836705_sc,1734518.6
8336119340717313221_sc,1718103.5
3588058693964324162_sc,1726669.0
1622190115796027555_sc,166920.5
9185125982718600442_sc,81698.03
7317523439617440418_sc,22613.482
7275209854496373266_sc,1640526.1
6134799101797264522_sc,1717539.0
4562500263707767606_sc,169450.69
258006187619580520_sc,1720219.6
6265553321218544744_sc,22316.01
2357937645329199499_sc,61183.047
7002223906978846995_sc,85244.04
3020705564189435760_sc,164783.44
5746482178637753971_sc,86883.555
7943367219368795112_sc,1726596.6
2855441112259903237_sc,97021.29
4630486718106512558_sc,1724619.4
5488168774882899384_sc,56264.656
8871326760023620851_sc,169403.52
5658434269172175261_sc,1725322.6
5091940847621516213_sc,90862.086
4182598732709846980_sc,169735.11
188327051982044842_sc,159287.9
4726438608854235133_sc,152748.52
7319589493397931596_sc,75698.89
4896492786115570311_sc,2610.6606
2877037362233266328_sc,137703.02
2371768984607234460_sc,160113.5
2891492420319827053_sc,1723866.0
1483837461838477315_sc,16670.363
789222584369778458_sc,9707.949
7565438141578953346_sc,69366.625
7713079582609717326_sc,8488.724
4891761019364823565_sc,60864.297
5165126091926919434_sc,100195.06
4596957465594455445_sc,-1240.0809
3297816172062620140_sc,1728014.4
6747309015320178911_sc,69699.86
4288362646635936712_sc,1718585.1
1065532497460064912_sc,19578.336
5099080508382737121_sc,141107.47
5668096221641986439_sc,71312.71
8857573796984033317_sc,1725300.5
2841579153506134265_sc,69699.86
7273001518717351930_sc,152850.8
3354042043518334807_sc,118891.63
2300717341089330276_sc,14870.644
8750193008433290286_sc,145945.61
6628270057263350721_sc,1730118.5
6606344102985404888_sc,1718665.1
3476597796425800719_sc,4621.979
8107747538035470796_sc,68125.19
7692013169293164828_sc,21712.752
8926987748915409060_sc,1719345.4
8843123549802172371_sc,133111.94
6230578996401123511_sc,1712635.1
1683915131500129075_sc,96788.99
3571288495862408648_sc,70366.46
2634375282350095739_sc,67777.414
8038650991053813708_sc,146730.38
5814567944807018634_sc,1722765.9
5264451319449011399_sc,1707054.0
6810238589971363749_sc,60127.562
209069360802926863_sc,1723660.6
3965370748176265187_sc,142567.08
2327693735858245974_sc,53811.094
6387832641562527437_sc,156656.94
4590441939089733495_sc,53336.605
1298948186122347173_sc,6014.6562
3993343912257897558_sc,8401.657
6126894389802649892_sc,140161.12
8510094526289255216_sc,166210.61
675144860724594574_sc,108179.32
431368773230734084_sc,159005.19
2669481231729844905_sc,1730022.4
5227202918157065332_sc,54331.33
8721764954009863638_sc,133785.61
3150042400890885110_sc,164020.55
8845299097146755024_sc,84326.93
7963343395906695912_sc,50377.36
5802783953787766686_sc,35460.453
8500353222476051108_sc,118909.93
3368791263619492288_sc,96325.375
4032891046181732920_sc,1726287.4
6034782580054984926_sc,53598.188
8229516000737660842_sc,89915.25
8963313215375565482_sc,1714080.4
3173953477584901042_sc,17531.586
2803165586112458413_sc,1717787.1
5606033219293316829_sc,136187.44
3061723008256925558_sc,67777.414
197176835686657944_sc,25445.615
4072939495242973468_sc,1716478.4
385688877539378206_sc,1728279.6
19138953426032582_sc,60322.785
2902396277561981678_sc,19965.486
6145990504798974881_sc,162838.94
5688287181281732076_sc,1724382.6
4198818645965468502_sc,1717375.0
6924112957925582935_sc,98514.29
1597790233261783669_sc,1706046.6
8816886185870493283_sc,1728984.0
5113976994327960980_sc,109661.49
3706494368007869048_sc,1726181.4
2253014083312831462_sc,1712465.4
1412193683994197363_sc,80259.71
7445557994579675194_sc,136727.92
7716763874213273346_sc,-32064.023
6377705637703244159_sc,102212.59
5478346736842564324_sc,170543.94
4292835634341306645_sc,7352.3145
5583549564375680643_sc,125227.75
2688614241602423846_sc,71520.03
1613665954469581029_sc,67210.336
1394081744211194607_sc,19386.926
2493008596941010818_sc,1605914.6
506529218961779938_sc,49201.824
5981347887152754909_sc,168292.94
8378715411148425549_sc,1716187.5
752327401921650235_sc,1721838.0
4650281591733279580_sc,74128.44
306217848853633632_sc,53336.605
7946881281256537694_sc,96866.35
7165427676082919660_sc,1714280.6
1061320916074044253_sc,1728202.6
2367307506825484163_sc,59610.05
6083160266593951632_sc,81145.65
8371135908565803286_sc,1725878.1
9126440598746894066_sc,97210.85
3728442300673527699_sc,143508.69
4328327682873979211_sc,1728262.0
5375423103114525254_sc,84173.875
1803668719531196436_sc,80913.09
5355242690131164652_sc,1732690.9
4077043188538367573_sc,169581.73
5699429674521151414_sc,1641249.6
8498933637130482852_sc,81850.33
6137354561909066556_sc,1722865.1
8278787946362001915_sc,85200.625
7922855102934147510_sc,1730124.1
6367527090139244990_sc,18395.443
117061953122876178_sc,159894.73
6905660788749140290_sc,156833.83
1824288398293583069_sc,2311.0957
3093007747669321021_sc,1720475.6
7090258562341777792_sc,1740402.6
2682353703507430151_sc,50677.906
8451588681321042332_sc,153973.2
3131520661841269121_sc,10799.677
6096018902009471073_sc,11378.817
7361756267946998760_sc,69699.86
1742305381601512588_sc,1725912.0
5060400454086974030_sc,139593.67
5317490039863225413_sc,1726234.4
8177291671155831273_sc,1728078.0
144702848669828135_sc,20511.896
5161305788588238674_sc,72375.336
2462906179047910357_sc,1729868.4
5910613131209345914_sc,146562.83
5266019746504607434_sc,23585.994
8998297639806634563_sc,1710008.6
1829368284292207218_sc,74566.71
3616033732767343738_sc,53898.73
7018050965145783633_sc,1721989.0
7221242269955168530_sc,152664.4
3119995044148025902_sc,61678.62
1093367443779786551_sc,103666.02
3685438718879753008_sc,1726029.9
8398052627458379595_sc,90299.62
1691646000948244834_sc,1726357.6
4482485017634975349_sc,73355.07
7502668929341358126_sc,2357.4326
4847418080714594576_sc,70717.14
2025024524535773439_sc,77168.125
3526253535079649029_sc,164311.61
7976695327437991887_sc,1720607.6
8145166214595204940_sc,137054.19
8636920861720456543_sc,60117.64
2028893864227896140_sc,4980.881
2389496879105112780_sc,146920.89
7690505435181396042_sc,133891.81
